BOUNDARY_KEY,CREATE_USER_NAME,CREATE_TS,PREVIOUSLY_PUBLISHED_IND,DESCRIPTION,BEGIN_DATE,END_DATE,COMMENTS,MODIFY_USER_NAME,MODIFY_TS,DC4_DATUM_ID,CMC2_COORDINATE_METHOD_ID,PC2_PROXIMITY_ID,COLLECTOR_USER_NAME,COLLECTION_DATE,OIC_OBJECT_OF_INTEREST_ID,VSC1_VERIFICATION_STATUS_ID,VERIFICATION_DATE,VERIFIER_USER_NAME,PRIMARY_FACILITY_ID,PRIMARY_FACILITY_NAME,PRIMARY_SITE_ID,PRIMARY_SITE_NAME,PRIMARY_SITE_ADDRESS_LINE_1,PRIMARY_SITE_ADDRESS_LINE_2,PRIMARY_SITE_CITY,PRIMARY_SITE_ZIP5,PRIMARY_SITE_ZIP4,PRIMARY_SITE_STATE,PRIMARY_SITE_PROGRAM_TYPE_KEY,PRIMARY_SITE_MANAGING_PROGRAM,PRIMARY_SITE_DEP_OFFICE,PRIMARY_SITE_WMD,PRIMARY_SITE_DOCUMENTS,BOUNDARY_CONTROL_ID,BOUNDARY_CONTROL_NAME,BOUNDARY_MECHANISM_COUNTIES,BOUNDARY_MECHANISM_CATEGORIES,BOUNDARY_MECHANISM_TYPES,BOUNDARY_MECHANISM_BOOK_NUMS,BOUNDARY_MECHANISM_PAGE_NUMS,BOUNDARY_MECHANISM_INSTR_NUMS,BOUNDARY_MECHANISM_EFF_DATES,BOUNDARY_RESTRICTIONS,BOUNDARY_CONTAMINATED_MEDIA,BOUNDARY_CONTAMINATIONS,BOUNDARY_ENGINEERING_CONTROLS,ALL_FACILITY_IDS,ALL_FACILITY_NAMES,ALL_SITE_IDS,ALL_SITE_NAMES,OBJECTID
312,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:56+00,Y,LAND USE RESTRICTION,1998/08/31 00:00:00+00,, ,WILLIAMS_CA,2022/07/25 15:13:04+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:56+00,SWIM,REVIEWED,,,FIESTA-DOD_8,Mayport Naval Station,DOD_8_1235,OWTP Sludge Drying Beds - (SWMU 07),Naval Station Mayport - Contractor,,Jacksonville,32228,5001,FL,FEDERAL,Department of Defense,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/DOD_8_1235/gis-facility!search,IC-237,"MAYPORT NAS SWMU 45,  OWTP SLUDGE DRYING BEDS",Duval,Federal ICs,DODLUC (DOD),,,,01-JUN-99,Land Use,Soil,"Arsenic, Benzo(a)pyrene, Copper, Dibenz(a,h)anthracene",Impermeable barrier,FIESTA-DOD_8,Mayport Naval Station,DOD_8_1235,OWTP Sludge Drying Beds - (SWMU 07),1231
1061,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:47+00,Y,LAND USE RESTRICTION,1998/08/31 00:00:00+00,, ,WILLIAMS_CA,2022/08/29 09:14:30+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:47+00,SWIM,REVIEWED,,,FIESTA-DOD_8,Mayport Naval Station,DOD_8_1260,Wastewater Treatment Facility Clarifiers 1 and 2 - (SWMU 44),Naval Station Mayport - Contractor,,Jacksonville,32228,5001,FL,FEDERAL,Department of Defense,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/DOD_8_1260/gis-facility!search,IC-236,MAYPORT NAS SWMU-44 - WWTP  CLARIFIERS 1 & 2,Duval,Federal ICs,DODLUC (DOD),,,,01-JUN-99,Land Use,"Groundwater, Soil","Arsenic, Benzo(a)pyrene, Copper, Mercury","Impermeable barrier, Permeable barrier",FIESTA-DOD_8,Mayport Naval Station,DOD_8_1260,Wastewater Treatment Facility Clarifiers 1 and 2 - (SWMU 44),1233
473,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:07+00,Y,LAND USE RESTRICTION,1998/08/31 00:00:00+00,, ,WILLIAMS_CA,2022/08/29 09:22:01+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:07+00,SWIM,REVIEWED,,,FIESTA-DOD_8,Mayport Naval Station,DOD_8_1229,Landfill A - (SWMU 01),Naval Station Mayport - Contractor,,Jacksonville,32228,5001,FL,FEDERAL,Department of Defense,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/DOD_8_1229/gis-facility!search,IC-271,"MAYPORT NAS SWMU 01, LANDFILL A",Duval,Federal ICs,DODLUC (DOD),,,,29-JUN-07,Land Use,"Groundwater, Soil","Antimony, Arsenic, PAHs, total, Silver, Zn","Permeable barrier, Permeable cap",FIESTA-DOD_8,Mayport Naval Station,DOD_8_1229,Landfill A - (SWMU 01),1234
499,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:09+00,Y,LAND USE RESTRICTION,1998/08/31 00:00:00+00,, ,WILLIAMS_CA,2022/08/29 09:17:03+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:09+00,SWIM,REVIEWED,,,FIESTA-DOD_8,Mayport Naval Station,DOD_8_1251,"Jacksonville Shipyard, Inc. (JSI), Area - (SWMU 23)",Naval Station Mayport - Contractor,,Jacksonville,32228,5001,FL,FEDERAL,Department of Defense,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/DOD_8_1251/gis-facility!search,IC-231,MAYPORT NAS SWMU-23 - JACKSONVILLE SHIPYARD INC.,Duval,Federal ICs,DODLUC (DOD),,,,01-JUN-99,Land Use,"Groundwater, Soil","Antimony, Arsenic, Copper, Lead, Nickel, PAHs, total, Silver, Zn","Impermeable barrier, Permeable barrier",FIESTA-DOD_8,Mayport Naval Station,DOD_8_1251,"Jacksonville Shipyard, Inc. (JSI), Area - (SWMU 23)",1235
780,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:28+00,Y,LAND USE RESTRICTION,1998/08/31 00:00:00+00,, ,FERNANDEZ_F,2023/04/19 10:31:52+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:28+00,SWIM,REVIEWED,,,FIESTA-DOD_8,Mayport Naval Station,DOD_8_1253,"Atlantic Marine, Inc. (AMI), Area - (SWMU 25)",Naval Station Mayport - Contractor,,Jacksonville,32228,5001,FL,FEDERAL,Department of Defense,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/DOD_8_1253/gis-facility!search,IC-233,"MAYPORT NAS SWMU 25, ATLANTIC MARINE INC.",Duval,Federal ICs,DODLUC (DOD),,,,01-JUN-99,Land Use,"Groundwater, Soil","Aldrin + Dieldrin, Antimony, Arsenic, Silver, Zn","Impermeable barrier, Permeable barrier",FIESTA-DOD_8,Mayport Naval Station,DOD_8_1253,"Atlantic Marine, Inc. (AMI), Area - (SWMU 25)",1238
53,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:39+00,Y,LAND USE RESTRICTION,1998/08/31 00:00:00+00,, ,WILLIAMS_CA,2022/08/29 09:16:21+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:39+00,SWIM,REVIEWED,,,FIESTA-DOD_8,Mayport Naval Station,DOD_8_1252,"North Florida Shipyard, Inc. (NFSI), Area - (SWMU 24)",Naval Station Mayport - Contractor,,Jacksonville,32228,5001,FL,FEDERAL,Department of Defense,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/DOD_8_1252/gis-facility!search,IC-232,"MAYPORT NAS SWMU-24 - NORTH FLORIDA SHIPYARD, INC.",Duval,Federal ICs,DODLUC (DOD),,,,01-JUN-99,Land Use,"Groundwater, Soil","Antimony, Arsenic, PAHs, total, Silver, Zn","Impermeable barrier, Permeable barrier",FIESTA-DOD_8,Mayport Naval Station,DOD_8_1252,"North Florida Shipyard, Inc. (NFSI), Area - (SWMU 24)",1239
598,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:16+00,Y,LAND USE RESTRICTION,2001/08/29 00:00:00+00,, ,WILLIAMS_CA,2022/08/29 09:12:54+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:16+00,SWIM,REVIEWED,,,FIESTA-DOD_8,Mayport Naval Station,DOD_8_1288,BEQ 1587 - (Site 1587),Naval Station Mayport - Contractor,,Jacksonville,32228,5001,FL,FEDERAL,Department of Defense,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/DOD_8_1288/gis-facility!search,IC-256,"MAYPORT NAS, BUILDING 1587",Duval,Federal ICs,DODLUC (DOD),,,,29-AUG-01,Land Use,"Groundwater, Soil","Benz(a)anthracene, Benzene, Benzo(a)pyrene, Benzo(b)fluoranthene, Benzo(g,h,i)perylene, Benzo(k)fluoranthene, Chrysene, Ethylbenzene, Indeno(1,2,3-cd)pyrene, Methylnaphthalene, 1-, Methylnaphthalene, 2-, Phenanthrene",None,FIESTA-DOD_8,Mayport Naval Station,DOD_8_1288,BEQ 1587 - (Site 1587),1240
891,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:36+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,1998/08/31 00:00:00+00,, ,WILLIAMS_CA,2022/08/31 09:08:30+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:36+00,SWIM,REVIEWED,,,FIESTA-DOD_8,Mayport Naval Station,DOD_8_1236,OWTP Percolation Pond - (SWMU 08),Naval Station Mayport - Contractor,,Jacksonville,32228,5001,FL,FEDERAL,Department of Defense,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/DOD_8_1236/gis-facility!search,IC-255,"MAYPORT NAS SWMU 14, MERCURY/OILY WASTE SPILL AREA",Duval,Federal ICs,DODLUC (DOD),,,,14-APR-14,Land Use,Groundwater,Iron,Impermeable barrier,FIESTA-DOD_8,Mayport Naval Station,DOD_8_1236,OWTP Percolation Pond - (SWMU 08),1242
11,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:36+00,Y,LAND USE RESTRICTION,1998/08/31 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:36+00,SWIM,REVIEWED,,,FIESTA-DOD_8,Mayport Naval Station,DOD_8_1242,Mercury/Oily Waste Spill Area - (SWMU 14),Naval Station Mayport - Contractor,,Jacksonville,32228,5001,FL,FEDERAL,Department of Defense,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/DOD_8_1242/gis-facility!search,IC-279,"MAYPORT NAS SWMU 18, FLEET TRAINING CENTER-DIESEL GENERATION SUMP",,,,,,,,,,,,FIESTA-DOD_8,Mayport Naval Station,DOD_8_1242,Mercury/Oily Waste Spill Area - (SWMU 14),1243
1178,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:56+00,Y,EC MAINTENANCE,2016/08/05 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:56+00,SWIM,REVIEWED,,,STCM-8506825,JACKSONVILLE CITY-FLEET MGMT-JSO AVIA,ERIC_6818,JSO AVIATION,855 SAINT JOHNS BLUFF ROAD,,JACKSONVILLE,32225,,FL,PETROLEUM,Petroleum Restoration Program,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6818/gis-facility!search,IC-1000,JSO AVIATION,Duval,Recorded ICs,Declaration of Restrictive Covenant,17663,620,,05-AUG-16,EC Maintenance-Legacy,Soil,Petroleum (Includes BTEX and MTBE)-Legacy,Impermeable cap,STCM-8506825,JACKSONVILLE CITY-FLEET MGMT-JSO AVIA,ERIC_6818,JSO AVIATION,1244
1051,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:47+00,Y,EC MAINTENANCE,2014/10/24 00:00:00+00,, Added Dewatering Restriction,WILLIAMS_CA,2021/03/24 17:35:54+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:47+00,SWIM,REVIEWED,,,STCM-8629559,MOORE CHEVROLET INC GEORGE,ERIC_6764,GEORGE MOORE CHEVROLET (FORMER),711 BEACH BOULEVARD,,Jacksonville Beach,32250,,FL,RESPONSPARTY,Responsible Party Cleanup,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6764/gis-facility!search,IC-800,GEORGE MOORE CHEVROLET (FORMER),Duval,Recorded ICs,Declaration of Restrictive Covenant,16956,278,,24-OCT-14,"Dewatering, Digging, EC Maintenance-Legacy","Groundwater, Soil","Petroleum (Includes BTEX and MTBE)-Legacy, TRPH","Impermeable cap, None",STCM-8629559,MOORE CHEVROLET INC GEORGE,ERIC_6764,GEORGE MOORE CHEVROLET (FORMER),1245
594,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:15+00,Y,GROUNDWATER USE RESTRICTION,2012/10/26 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:15+00,SWIM,REVIEWED,,,FIESTA-60465,University of Central Florida -Nanoscience Technology Center,ERIC_7345,RESEARCH PAVILION,12424 RESEARCH PARKWAY,,ORLANDO,32826,,FL,RESPONSPARTY,Responsible Party Cleanup,CD,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7345/gis-facility!search,IC-855,RESEARCH PAVILION,Orange,Recorded ICs,Declaration of Restrictive Covenant,10464,4812,,26-OCT-12,Groundwater Use,Groundwater,Chlorinated Solvents-Legacy,None,FIESTA-60465,University of Central Florida -Nanoscience Technology Center,ERIC_7345,RESEARCH PAVILION,1246
532,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:12+00,Y,GROUNDWATER USE RESTRICTION,2011/02/17 00:00:00+00,,"Block 2005 lying South of State Road 50 and Lots 2 through 6, inclusive Block 2008 and that portion of Beacon Avenue lying between Blocks 2005 & 2008 which has been abandoned, Bithlo, according to the plat thereof as recorded in Plat Book 0, Page 26",,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:12+00,SWIM,REVIEWED,,,STCM-9202945,E & H CAR CRUSHING CO INC,ERIC_6928,E & H CAR CRUSHING,18800 EAST COLONIAL DRIVE,,ORLANDO,32833,,FL,PETROLEUM,Petroleum Restoration Program,CD,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6928/gis-facility!search,IC-542,E & H CAR CRUSHING,Orange,Recorded ICs,Declaration of Restrictive Covenant,0,26,,17-FEB-11,Groundwater Use,Groundwater,Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-9202945,E & H CAR CRUSHING CO INC,ERIC_6928,E & H CAR CRUSHING,1247
725,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:24+00,Y,DIGGING RESTRICTION,2014/03/21 00:00:00+00,,Added Soil Exposure Restriction,WILLIAMS_CA,2021/02/18 17:13:58+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:24+00,SWIM,REVIEWED,,,STCM-9700092,ORANGE CNTY SW ADMIN DEPT,ERIC_7315,ORANGE COUNTY  YOUNG PINE RD LANDFILL - HYDRAULIC LIFTS,5901 YOUNG PINE ROAD,,Orlando,32829,,FL,RESPONSPARTY,Responsible Party Cleanup,CD,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7315/gis-facility!search,IC-863,ORANGE COUNTY  YOUNG PINE RD LANDFILL - HYDRAULIC LIFTS,Orange,Recorded ICs,Declaration of Restrictive Covenant,10719,8981,,21-MAR-14,"Dewatering, Digging, Soil Exposure","Groundwater, Soil",TRPH,"Impermeable cap, None",STCM-9700092,ORANGE CNTY SW ADMIN DEPT,ERIC_7315,ORANGE COUNTY  YOUNG PINE RD LANDFILL - HYDRAULIC LIFTS,1248
232,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:51+00,Y,EC MAINTENANCE|GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2008/01/07 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:51+00,SWIM,REVIEWED,,,STCM-9503020,BIG BOY RESTAURANT,ERIC_7307,BIG BOY RESTAURANT,3240 WEST COLONIAL DRIVE,,ORLANDO,32808,,FL,PETROLEUM,Petroleum Restoration Program,CD,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7307/gis-facility!search,IC-540,BIG BOY RESTAURANT,Orange,Recorded ICs,Declaration of Restrictive Covenant,1949,00,,07-JAN-08,"EC Maintenance-Legacy, Groundwater Use, Land Use","Groundwater, Sediment, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,Impermeable cap,STCM-9503020,BIG BOY RESTAURANT,ERIC_7307,BIG BOY RESTAURANT,1257
776,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:27+00,Y,DIGGING RESTRICTION|GROUNDWATER USE RESTRICTION,1999/12/28 00:00:00+00,,"Closed sanitary landfill. ICR entered 02/05/2001; GMB",WILLIAMS_CA,2022/08/08 08:20:39+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:27+00,SWIM,REVIEWED,,,FIESTA-DOD_3,Eglin Air Force Base,DOD_3_2508,"Eglin Main Landfill, Alias D2,  ( Nine Sites or Group I) - (LF004)",501 DeLeon St Ste 101,,Eglin Afb,32542,,FL,FEDERAL,Department of Defense,NWD,NWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/DOD_3_2508/gis-facility!search,IC-156,"EGLIN AFB - LF004 - EGLIN MAIN LANDFILL, ALIAS D2",,,,,,,,,,,,FIESTA-DOD_3,Eglin Air Force Base,DOD_3_2508,"Eglin Main Landfill, Alias D2,  ( Nine Sites or Group I) - (LF004)",1261
497,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:09+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2001/10/12 00:00:00+00,,"Closed sanitary landfill. ICR entered 02/05/2001; GMB",WILLIAMS_CA,2022/08/22 11:13:15+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:09+00,SWIM,REVIEWED,,,FIESTA-DOD_3,Eglin Air Force Base,DOD_3_2507,"Eglin Main Landfill, Alias D1, AC017, AC018, AC019, AC020, (Group II), OU1 - (LF003)",501 DeLeon St Ste 101,,Eglin Afb,32542,,FL,FEDERAL,Department of Defense,NWD,NWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/DOD_3_2507/gis-facility!search,IC-196,EGLIN AFB - LF003 - EGLIN MAIN LANDFILL,Okaloosa,Federal ICs,DODLUC (DOD),,,,14-JUN-01,Land Use,Groundwater,"Benzene, Iron, Manganese, TCE, Vinyl chloride",None,FIESTA-DOD_3,Eglin Air Force Base,DOD_3_2507,"Eglin Main Landfill, Alias D1, AC017, AC018, AC019, AC020, (Group II), OU1 - (LF003)",1262
334,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:57+00,Y,LAND USE RESTRICTION,2001/10/12 00:00:00+00,,"ICR Entered 01/15/2002; GMB",WILLIAMS_CA,2022/08/04 14:00:19+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:57+00,SWIM,REVIEWED,,,FIESTA-DOD_3,Eglin Air Force Base,DOD_3_2578,"C-52A Herbicide Test Grid, Alias T1, (Eleven Sites or Group III) - (SS025)",501 DeLeon St Ste 101,,Eglin Afb,32542,,FL,FEDERAL,Department of Defense,NWD,NWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/DOD_3_2578/gis-facility!search,IC-469,EGLIN AFB - SS-025 - C-52A HERBICIDE TEST GRID,Walton,Federal ICs,DODLUC (DOD),,,,14-AUG-01,Land Use,"Groundwater, Sediment, Soil, Surface Water","Aldrin, Aluminum, Arsenic, Benzo(a)pyrene, Heptachlor, Manganese, Pentachlorodibenzo-p-dioxin, 1,2,3,7,8-, Se, TCDD, 2,3,7,8-",None,FIESTA-DOD_3,Eglin Air Force Base,DOD_3_2578,"C-52A Herbicide Test Grid, Alias T1, (Eleven Sites or Group III) - (SS025)",1264
1096,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:50+00,Y,EC MAINTENANCE,2010/04/15 00:00:00+00,,This is for a revised restrictive covenant that removed the land-use restrictions but maintained the EC.,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:50+00,SWIM,REVIEWED,,,FIESTA-130988,Leighton J. Middleton Property,ERIC_6249,Leighton J. Middleton Property Part A-2006,5100 State Road 207,,Elkton,32033,3021,FL,,,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6249/gis-facility!search,IC-1097,YU AN FARMS,St. Johns,Recorded ICs,Declaration of Restrictive Covenant,3305,389-396,,15-APR-10,EC Maintenance-Legacy,Soil,Metal-Arsenic-Legacy,Permeable cap,FIESTA-130988,Leighton J. Middleton Property,ERIC_6249,Leighton J. Middleton Property Part A-2006,1265
1097,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:50+00,Y,EC MAINTENANCE,2017/03/07 00:00:00+00,,"132904-0010, 113852-0000, 113854-0000, 113862-0000",WILLIAMS_CA,2023/08/02 16:58:42+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:50+00,SWIM,NOT REVIEWED,,,STCM-8839150,BERMAN BROTHERS INC,ERIC_6774,BERMAN BROTHERS INC.,2500 EVERGREEN AVENUE,,Jacksonville,32206,,FL,RESPONSPARTY,Responsible Party Cleanup,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6774/gis-facility!search,IC-1098,BERMAN BROTHERS INC.,Duval,Recorded ICs,Declaration of Restrictive Covenant,17900,2425-2451,,07-MAR-17,EC Maintenance-Legacy,Soil,PCB-Polychlorinated Biphenyls-Legacy,Permeable cap,STCM-8839150,BERMAN BROTHERS INC,ERIC_6774,BERMAN BROTHERS INC.,1266
501,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:09+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2017/03/15 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:09+00,SWIM,REVIEWED,,,STCM-8520386,JIFFY FOOD STORE #2948,ERIC_6971,JIFFY FOOD STORE #2948,607 SOUTH MAIN STREET,,CHIEFLAND,32626,,FL,PETROLEUM,Petroleum Restoration Program,NED,SRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6971/gis-facility!search,IC-1093,JIFFY FOOD STORE #2948,Levy,Recorded ICs,Interim Restrictive Covenant,1416,556,,15-MAR-17,"Groundwater Use, Land Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8520386,JIFFY FOOD STORE #2948,ERIC_6971,JIFFY FOOD STORE #2948,1267
502,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:09+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2017/02/02 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:09+00,SWIM,REVIEWED,,,STCM-8625966,S&S #331,ERIC_6703,S & S # 331,1338 PLUM STREET,,JENNINGS,32053,,FL,PETROLEUM,Petroleum Restoration Program,NED,SRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6703/gis-facility!search,IC-1096,S & S # 331,Hamilton,Recorded ICs,Interim Restrictive Covenant,796,57,,02-FEB-17,"Groundwater Use, Land Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8625966,S&S #331,ERIC_6703,S & S # 331,1268
924,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:38+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2017/02/27 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:38+00,SWIM,REVIEWED,,,STCM-8631117,S&S #332,ERIC_6700,S and S #332,12498 ROBERTS STREET,,WHITE SPRINGS,32096,,FL,PETROLEUM,Petroleum Restoration Program,NED,SRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6700/gis-facility!search,IC-1085,S and S #332,Hamilton,Recorded ICs,Interim Restrictive Covenant,797,168,,27-FEB-17,"Groundwater Use, Land Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8631117,S&S #332,ERIC_6700,S and S #332,1269
55,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:39+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2017/04/05 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:39+00,SWIM,REVIEWED,,,STCM-8732901,SOUTH ORANGE CHROME SHOP,ERIC_7131,SUNRISE FOOD MART #37,4521 SOUTH ORANGE BLOSSOM TRAIL,,KISSIMMEE,32741,,FL,PETROLEUM,Petroleum Restoration Program,CD,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7131/gis-facility!search,IC-1090,SUNRISE FOOD MART #37,Osceola,Recorded ICs,Interim Restrictive Covenant,5127,2334,,05-APR-17,"Groundwater Use, Land Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8732901,SOUTH ORANGE CHROME SHOP,ERIC_7131,SUNRISE FOOD MART #37,1270
925,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:38+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2017/04/05 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:38+00,SWIM,REVIEWED,,,STCM-8842107,SUNRISE FOOD MART #49,ERIC_7053,SUNRISE FOOD MART #49,336 SOUTH HIGHWAY 17 - KANE ROAD,,EAST PALATKA,32131,,FL,PETROLEUM,Petroleum Restoration Program,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7053/gis-facility!search,IC-1089,SUNRISE FOOD MART #49,Putnam,Recorded ICs,Interim Restrictive Covenant,1469,1849,,05-APR-17,"Groundwater Use, Land Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8842107,SUNRISE FOOD MART #49,ERIC_7053,SUNRISE FOOD MART #49,1271
1095,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:50+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2017/03/29 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:50+00,SWIM,REVIEWED,,,STCM-8515938,CHEVRON-207,ERIC_7089,CHEVRON-207,2628 STATE ROAD 207,,ELKTON,32033,,FL,PETROLEUM,Petroleum Restoration Program,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7089/gis-facility!search,IC-1076,CHEVRON-207,St. Johns,Recorded ICs,Interim Restrictive Covenant,4351,98,,29-MAR-17,"Groundwater Use, Land Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8515938,CHEVRON-207,ERIC_7089,CHEVRON-207,1272
